armorPZAECHarrierHelmetT16,0,26.0,27.3,42.35126029621349
armorPZAECHarrierHelmetT16,1,3000.0,3150.0,4886.683880332326
armorPZAECHarrierHelmetT16,2,0.6499999999999999,0.6825000000000001,1.058781507405337
armorPZAECHarrierHelmetT16,3,0.3999999999999999,0.41999999999999993,0.6515578507109767
armorPZAECHarrierHelmetT16,4,0.19999999999999996,0.20999999999999996,0.32577892535548836
armorPZAECHarrierHelmetT16,5,31.25,33.140625,57.30547632658869
armorPZAECHarrierOutfitT16,0,34.0,35.7,55.38241731043303
armorPZAECHarrierOutfitT16,1,3000.0,3150.0,4886.683880332326
armorPZAECHarrierOutfitT16,2,100.0,105.0,162.8894626777442
armorPZAECHarrierOutfitT16,3,120.0,126.0,195.46735521329305
armorPZAECHarrierOutfitT16,4,12.0,12.600000000000001,19.546735521329303
armorPZAECHarrierGlovesT16,0,13.0,13.65,21.175630148106745
armorPZAECHarrierGlovesT16,1,3000.0,3150.0,4886.683880332326
armorPZAECHarrierGlovesT16,2,0.8,0.8400000000000001,1.3031157014219534
armorPZAECHarrierGlovesT16,3,0.6499999999999999,0.6825000000000001,1.058781507405337
armorPZAECHarrierGlovesT16,4,0.6499999999999999,0.6825000000000001,1.058781507405337
armorPZAECHarrierBootsT16,0,13.0,13.65,21.175630148106745
armorPZAECHarrierBootsT16,1,3000.0,3150.0,4886.683880332326
armorPZAECHarrierBootsT16,2,0.1200000000000001,0.1259999999999999,0.19546735521329306
armorPZAECHarrierBootsT16,3,60.0,63.0,97.73367760664652
armorPZAECHarrierBootsT16,4,1.2000000000000002,1.2599999999999998,1.9546735521329301
armorPZAECHarrierBootsT16,5,-0.4,-0.42000000000000004,-0.6515578507109768
armorPZAECHarrierHelmetT17,0,27.0,28.35,43.980154922990934
armorPZAECHarrierHelmetT17,1,4200.0,4410.0,6841.357432465256
armorPZAECHarrierHelmetT17,2,0.8500000000000001,0.8925000000000001,1.3845604327608259
armorPZAECHarrierHelmetT17,3,0.6000000000000001,0.6299999999999999,0.9773367760664651
armorPZAECHarrierHelmetT17,4,0.30000000000000004,0.31499999999999995,0.48866838803323254
armorPZAECHarrierHelmetT17,5,47.25,50.255624999999995,89.51420882522964
armorPZAECHarrierOutfitT17,0,35.0,36.75,57.01131193721047
armorPZAECHarrierOutfitT17,1,4200.0,4410.0,6841.357432465256
armorPZAECHarrierOutfitT17,2,160.0,168.0,260.62314028439073
armorPZAECHarrierOutfitT17,3,180.0,189.0,293.20103281993954
armorPZAECHarrierOutfitT17,4,16.0,16.8,26.062314028439072
armorPZAECHarrierGlovesT17,0,14.0,14.700000000000001,22.80452477488419
armorPZAECHarrierGlovesT17,1,4200.0,4410.0,6841.357432465256
armorPZAECHarrierGlovesT17,2,1.0499999999999998,1.1025,1.7103393581163142
armorPZAECHarrierGlovesT17,3,0.8500000000000001,0.8925000000000001,1.3845604327608259
armorPZAECHarrierGlovesT17,4,0.8500000000000001,0.8925000000000001,1.3845604327608259
armorPZAECHarrierBootsT17,0,14.0,14.700000000000001,22.80452477488419
armorPZAECHarrierBootsT17,1,4200.0,4410.0,6841.357432465256
armorPZAECHarrierBootsT17,2,0.15999999999999992,0.16799999999999993,0.2606231402843906
armorPZAECHarrierBootsT17,3,90.0,94.5,146.60051640996977
armorPZAECHarrierBootsT17,4,1.6,1.6800000000000002,2.6062314028439073
armorPZAECHarrierBootsT17,5,-0.5,-0.525,-0.814447313388721
armorPZAECHarrierHelmetT18,0,28.0,29.400000000000002,45.60904954976838
armorPZAECHarrierHelmetT18,1,5800.0,6090.0,9447.588835309163
armorPZAECHarrierHelmetT18,2,1.1,1.1550000000000002,1.7917840894551862
armorPZAECHarrierHelmetT18,3,0.8500000000000001,0.8925000000000001,1.3845604327608259
